LAT;;;;;12.9184;12.9184;12.9184;12.9184
LON;;;;;79.1326;79.1326;79.1326;79.1326
ASL;;;;;218.000;218.000;218.000;218.000
CITY;;;;;Vellore;Vellore;Vellore;Vellore
DOMAIN;;;;;NEMSIN;NEMSIN;NEMSIN;NEMSIN
LEVEL;;;;;2 m above gnd;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation (high resolution);Wind Speed;Wind Direction
UNIT;;;;;°C;mm;km/h;°
AGGREGATION;;;;;;;;
UTC_OFFSET;;;;;5;5;5;5

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Wind Speed  [10 m above gnd];Wind Direction  [10 m above gnd]
2019;02;06;00;00;20.57;0.00;4.80;347.01
2019;02;06;01;00;20.01;0.00;6.11;315.00
2019;02;06;02;00;19.55;0.00;6.92;297.90
2019;02;06;03;00;19.08;0.00;7.75;291.80
2019;02;06;04;00;18.36;0.00;8.43;289.98
2019;02;06;05;00;17.79;0.00;8.89;291.37
2019;02;06;06;00;17.32;0.00;9.03;293.50
2019;02;06;07;00;19.39;0.00;9.23;290.56
2019;02;06;08;00;23.07;0.00;7.10;300.47
2019;02;06;09;00;26.32;0.00;3.40;32.01
2019;02;06;10;00;29.17;0.00;7.86;74.05
2019;02;06;11;00;31.27;0.00;12.32;83.29
2019;02;06;12;00;32.38;0.00;16.39;81.16
2019;02;06;13;00;33.00;0.00;17.82;81.87
2019;02;06;14;00;33.20;0.00;18.49;83.29
2019;02;06;15;00;33.01;0.00;19.13;85.68
2019;02;06;16;00;32.27;0.00;19.80;90.00
2019;02;06;17;00;30.74;0.00;21.67;94.76
2019;02;06;18;00;27.91;0.00;19.25;97.52
2019;02;06;19;00;26.00;0.00;15.98;104.35
2019;02;06;20;00;24.33;0.00;12.30;110.56
2019;02;06;21;00;22.72;0.00;8.53;117.65
2019;02;06;22;00;22.02;0.00;6.64;130.60
2019;02;06;23;00;21.48;0.00;4.51;151.39
2019;02;07;00;00;21.16;0.00;3.24;180.00
2019;02;07;01;00;20.87;0.00;2.60;213.69
2019;02;07;02;00;20.48;0.00;2.74;246.80
2019;02;07;03;00;20.06;0.00;3.60;270.00
2019;02;07;04;00;19.51;0.00;4.69;274.40
2019;02;07;05;00;19.01;0.00;5.94;284.04
2019;02;07;06;00;18.51;0.00;6.73;285.52
2019;02;07;07;00;19.93;0.00;6.29;283.24
2019;02;07;08;00;23.49;0.00;2.41;206.57
2019;02;07;09;00;26.15;0.00;4.39;145.01
2019;02;07;10;00;28.60;0.00;7.49;125.22
2019;02;07;11;00;30.61;0.00;11.18;123.18
2019;02;07;12;00;32.21;0.00;14.08;122.47
2019;02;07;13;00;33.08;0.00;14.49;116.57
2019;02;07;14;00;33.60;0.00;14.84;112.83
2019;02;07;15;00;33.56;0.00;16.65;111.57
2019;02;07;16;00;33.05;0.00;17.92;112.44
2019;02;07;17;00;31.57;0.00;20.49;108.43
2019;02;07;18;00;28.64;0.00;19.93;110.07
2019;02;07;19;00;26.54;0.00;19.01;114.62
2019;02;07;20;00;24.89;0.00;15.99;121.18
2019;02;07;21;00;23.58;0.00;12.26;130.24
2019;02;07;22;00;22.36;0.00;8.94;139.90
2019;02;07;23;00;21.45;0.00;7.57;154.65
2019;02;08;00;00;22.75;0.00;8.21;164.74
2019;02;08;01;00;22.65;0.00;8.43;160.02
